ID,YEAR,SITE,FIELD,FARM,YIELD,FSIZE,WDEPT,IRRI,DARI,MOW1,MOW2,VEG1,VEG2,CFERT,HRBF,HRBL,INSE.A,INSE,ROTA,FLOD,PLNTA,PLNTR,SPIDR,DRGNF,CLPTR,FROGR,PLPHY,HYLA,TADPL,LOACH,EFPLT,EFSPI,EFDRG,EFCLP,EFFRG,EFTRP
821,2,NT,NTY31,2,338,5270,10,NA,33,4,16,NA,NA,0,0,0,0,0,0,1,4,2,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,14,NA,NA
822,2,NT,NTY32,2,338,3740,10,NA,33,4,16,0.16,0.0256,0,0,0,0,0,0,1,4,2,19,11,4,3,7,7,2,0,3,80,80,14,160,10
823,2,NT,NTY33,2,338,6030,10,NA,33,4,16,NA,NA,0,0,0,0,0,0,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
824,2,NT,NTY34,2,338,4700,10,NA,33,4,16,NA,NA,0,0,0,0,0,0,1,7,3,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,14,NA,NA
825,2,NT,NTY35,2,338,2680,10,NA,33,4,16,0.194444444,0.037808642,0,0,0,0,0,0,1,4,2,13,28,5,2,15,5,1,0,3,80,80,14,160,10
826,2,NT,NTY36,2,338,3000,10,NA,33,4,16,NA,NA,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
827,3,GN,GNK02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
828,3,GN,GNK06,0,486,2900,10,NA,18,4,16,NA,NA,0,2,0,0,0,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
829,3,GN,GNK21,0,492,1890,15,40,NA,3,9,0.236363636,0.055867769,3.21,5,0,0,0,0,0,3,0,4,0,1,2,90,1,411,1,3,80,80,14,160,10
830,3,GN,GNK23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
831,3,GN,GNK24,0,467,2890,15,39,9,3,9,0.21,0.0441,NA,4,0,0,0,0,0,5,1,9,34,1,2,23,9,312,0,3,80,80,14,160,10
832,3,GN,GNK25,0,459,2940,15,39,9,3,9,0.146666667,0.021511111,NA,4,0,0,0,0,0,5,1,11,36,2,2,3,12,24,0,3,80,80,14,160,10
833,3,GN,GNK26,0,447,3220,15,39,9,3,9,NA,NA,NA,4,0,0,0,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
834,3,GN,GNK27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
835,3,GN,GNK37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
836,3,GN,GNK38,0,NA,NA,NA,NA,NA,NA,NA,0.062857143,0.00395102,NA,NA,NA,NA,NA,NA,NA,6,1,7,14,1,2,18,13,9,0,3,80,80,14,160,10
837,3,GN,GNT11,1,NA,NA,NA,NA,NA,NA,NA,0.218181818,0.047603306,NA,NA,NA,NA,NA,NA,NA,4,2,13,0,2,2,19,3,3,10,3,80,80,14,160,10
838,3,GN,GNT28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
839,3,GN,GNT32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
840,3,GN,GNT34,1,NA,NA,NA,NA,NA,NA,NA,0.16,0.0256,NA,NA,NA,NA,NA,NA,NA,1,1,5,0,12,2,17,8,2,0,3,80,80,14,160,10
841,3,GN,GNY15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
842,3,GN,GNY29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
843,3,GN,GNY31,2,NA,NA,NA,NA,NA,NA,NA,0.171333333,0.029355111,0,0,0,0,0,NA,NA,4,2,17,1,21,2,11,19,0,0,3,80,80,14,160,10
844,3,GN,GNY33,2,NA,NA,NA,NA,NA,NA,NA,0.109375,0.011962891,0,0,0,0,0,NA,NA,4,3,11,4,2,2,28,8,3,28,3,80,80,14,160,10
845,3,GN,GNY39,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
846,3,GN,GNY40,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
847,3,ME,MEK01,0,552,950,15,38,8,4,16,NA,NA,0,5,0,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
848,3,ME,MEK02,0,NA,NA,NA,NA,NA,NA,NA,0.0675,0.00455625,NA,NA,NA,NA,NA,NA,NA,2,0,8,0,21,3,3,1,139,0,3,80,80,14,160,10
849,3,ME,MEK03,0,NA,1460,5,32,9,3,9,NA,NA,7.56,5,0,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
850,3,ME,MEK04,0,552,2900,15,38,8,4,16,NA,NA,0,5,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
851,3,ME,MEK05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
852,3,ME,MEK06,0,NA,NA,NA,NA,NA,NA,NA,0.144,0.020736,NA,NA,NA,NA,NA,NA,NA,6,2,4,0,8,2,2,5,44,1,3,80,80,14,160,10
853,3,ME,MEK07,0,NA,NA,NA,NA,NA,NA,NA,0.101666667,0.010336111,NA,NA,NA,NA,NA,NA,NA,10,1,5,1,4,2,4,7,5,0,3,80,80,14,160,10
854,3,ME,MEK08,0,552,2900,15,38,8,4,16,0.024,0.000576,0,5,0,1,1,0,0,2,1,2,0,9,2,1,11,62,0,3,80,80,14,160,10
855,3,ME,MEK09,0,NA,2950,15,43,28,3,9,NA,NA,0,6,0,1,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
856,3,ME,MEK10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
857,3,ME,MET11,1,NA,2800,NA,28,39,4,16,NA,NA,0,2,0,0,0,0,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
858,3,ME,MET12,1,NA,2700,NA,28,39,4,16,NA,NA,0,2,0,0,0,0,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
859,3,ME,MET13,1,NA,1750,NA,28,39,4,16,NA,NA,0,2,0,0,0,0,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
860,3,ME,MET14,1,NA,1400,NA,28,39,4,16,NA,NA,0,2,0,0,0,0,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
861,3,ME,MET16,1,NA,3000,NA,28,39,4,16,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,3,ME,MET18,1,NA,2600,NA,28,39,4,16,NA,NA,0,2,0,0,0,0,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
863,3,ME,MET19,1,NA,2500,NA,28,39,4,16,NA,NA,0,2,0,0,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
864,3,ME,MET20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
865,3,ME,MEY15,2,NA,3500,NA,28,39,4,16,0.193333333,0.037377778,0,0,0,0,0,0,1,4,2,13,2,40,2,7,21,9,0,3,80,80,14,160,10
866,3,ME,MEY17,2,NA,2700,NA,28,39,4,16,0.115833333,0.013417361,0,0,0,0,0,0,1,4,2,16,5,0,3,8,13,13,0,3,80,80,14,160,10
867,3,ME,MEY20,2,NA,1250,NA,28,39,4,16,0.145714286,0.021232653,0,0,0,0,0,0,1,NA,NA,20,1,26,3,12,7,10,2,NA,80,80,14,160,10
868,3,ME,MEY21,2,NA,NA,NA,NA,NA,NA,NA,0.211111111,0.044567901,0,0,0,0,0,NA,NA,4,2,22,10,23,2,10,3,10,0,3,80,80,14,160,10
869,3,NT,NTK07,0,NA,1930,NA,42,NA,NA,NA,0.107777778,0.011616049,3.84,4,0,1,1,0,0,2,1,1,12,20,3,8,3,0,0,3,80,80,14,160,10
870,3,NT,NTK08,0,NA,2310,NA,52,NA,NA,NA,0.15625,0.024414063,3.84,3,0,1,1,0,0,6,2,9,0,2,3,4,7,0,0,3,80,80,14,160,10
871,3,NT,NTK09,0,NA,2090,NA,50,NA,NA,NA,0.198571429,0.039430612,3.84,3,0,1,1,0,0,4,3,7,15,24,2,10,9,0,0,3,80,80,14,160,10
872,3,NT,NTK10,0,NA,1700,NA,50,NA,NA,NA,NA,NA,3.84,3,0,1,1,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
873,3,NT,NTK21,0,NA,1730,NA,50,NA,NA,NA,0.16,0.0256,3.84,3,0,1,1,0,0,3,1,5,4,17,3,17,5,0,3,3,80,80,14,160,10
874,3,NT,NTK22,0,NA,2400,NA,51,NA,NA,NA,NA,NA,3.84,3,0,1,1,0,0,5,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
875,3,NT,NTK23,0,480,3030,NA,37,15,5,25,NA,NA,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876,3,NT,NTK24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
877,3,NT,NTK25,0,480,1700,NA,37,14,5,25,NA,NA,1.82,3,0,0,0,0,0,5,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
878,3,NT,NTK26,0,480,3600,NA,37,16,5,25,NA,NA,0,3,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
879,3,NT,NTK37,0,NA,2390,NA,51,NA,NA,NA,NA,NA,3.84,3,0,1,1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
880,3,NT,NTY15,2,324,3180,15,NA,30,4,16,0.206,0.042436,0,0,0,0,0,0,1,10,4,37,2,0,3,10,10,13,0,3,80,80,14,160,10
881,3,NT,NTY38,2,324,2040,15,NA,30,4,16,NA,NA,0,0,0,0,0,0,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
882,3,NT,NTY39,2,324,3870,15,NA,30,4,16,0.2,0.04,0,0,0,0,0,0,1,7,3,9,98,0,3,3,8,13,1,3,80,80,14,160,10
883,3,NT,NTY40,2,324,3000,15,NA,30,4,16,NA,NA,0,0,0,0,0,0,1,9,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
884,3,NT,NTY41,2,324,3120,15,NA,30,4,16,NA,NA,0,0,0,0,0,0,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
885,3,NT,NTY42,2,324,3130,15,NA,30,4,16,0.18,0.0324,0,0,0,0,0,0,1,6,3,6,6,5,3,17,9,9,1,3,80,80,14,160,10
886,3,NT,NTY43,2,324,1900,15,NA,30,4,16,NA,NA,0,0,0,0,0,0,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
887,3,NT,NTY44,2,324,2090,15,NA,30,4,16,NA,NA,0,0,0,0,0,0,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
888,3,NT,NTY45,2,324,3120,15,NA,30,4,16,0.172857143,0.029879592,0,0,0,0,0,0,1,7,3,15,14,7,2,3,5,27,0,3,80,80,14,160,10
889,3,NT,NTY46,2,324,1980,15,NA,30,4,16,NA,NA,0,0,0,0,0,0,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
890,1,IT,ITK01,0,420,550,10,NA,25,3,9,NA,NA,NA,4,0,1,1,1,0,NA,NA,2,0,4,1,0,0,NA,NA,3,80,80,5,40,NA
891,1,IT,ITK02,0,420,1700,10,NA,25,3,9,NA,NA,NA,4,0,1,1,1,0,NA,NA,8,0,6,1,0,0,NA,NA,3,80,80,5,40,NA
892,1,IT,ITK03,0,420,1400,10,NA,25,3,9,NA,NA,NA,4,0,1,1,1,0,NA,NA,2,0,0,1,0,0,NA,NA,3,80,80,5,40,NA
893,1,IT,ITK04,0,420,1700,10,NA,25,3,9,NA,NA,NA,4,0,1,1,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
894,1,IT,ITK05,0,420,2000,10,NA,25,3,9,NA,NA,NA,4,0,1,1,1,0,NA,NA,6,0,8,1,0,0,NA,NA,3,80,80,5,40,NA
895,1,IT,ITK06,0,420,260,10,NA,24,3,9,NA,NA,NA,3,0,1,1,1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
896,1,IT,ITK07,0,420,1460,10,NA,24,3,9,NA,NA,NA,3,0,1,1,1,0,NA,NA,2,0,5,1,0,0,NA,NA,3,80,80,5,40,NA
897,1,IT,ITK08,0,420,1100,10,NA,24,3,9,NA,NA,NA,3,0,1,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
898,1,IT,ITK09,0,420,1750,10,NA,24,3,9,NA,NA,NA,3,0,1,1,1,0,NA,NA,2,0,3,1,0,0,NA,NA,3,80,80,5,40,NA
899,1,IT,ITK10,0,420,1560,10,NA,24,3,9,NA,NA,NA,3,0,1,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
900,1,IT,ITT01,1,NA,6400,10,NA,60,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,3,0,0,1,0,0,NA,NA,3,80,80,5,40,NA
901,1,IT,ITT02,1,NA,6000,10,NA,60,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,4,0,0,1,0,0,NA,NA,3,80,80,5,40,NA
902,1,IT,ITT03,1,NA,9000,10,NA,60,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,2,0,0,1,0,0,NA,NA,3,80,80,5,40,NA
903,1,IT,ITT04,1,NA,2100,10,NA,55,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
904,1,IT,ITT05,1,NA,2400,10,NA,55,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
905,1,IT,ITT06,1,NA,3240,10,NA,48,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
906,1,IT,ITT07,1,390,3700,10,NA,42,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,6,0,2,1,0,0,NA,NA,3,80,80,5,40,NA
907,1,IT,ITT08,1,390,3500,10,NA,42,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
908,1,IT,ITT09,1,NA,6300,10,NA,48,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,6,0,4,1,0,0,NA,NA,3,80,80,5,40,NA
909,1,IT,ITT10,1,NA,10000,10,NA,48,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
910,1,MN,MNK01,0,480,2200,8,75,56,3,9,NA,NA,NA,2,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
911,1,MN,MNK02,0,510,1700,10,75,51,2,4,NA,NA,NA,2,1,1,1,0,0,NA,NA,0,0,2,1,0,0,NA,NA,3,80,80,5,40,NA
912,1,MN,MNK03,0,510,1300,10,75,51,2,4,NA,NA,NA,2,1,1,1,0,0,NA,NA,0,0,8,2,0,3,NA,NA,3,80,80,5,40,NA
913,1,MN,MNK04,0,510,2400,10,75,51,2,4,NA,NA,NA,2,1,1,1,0,0,NA,NA,2,0,1,1,0,0,NA,NA,3,80,80,5,40,NA
914,1,MN,MNK05,0,540,1450,10,75,51,2,4,NA,NA,NA,2,1,1,1,0,0,NA,NA,2,0,0,1,0,0,NA,NA,3,80,80,5,40,NA
915,1,MN,MNK06,0,540,1900,10,75,51,2,4,NA,NA,NA,2,1,1,1,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
916,1,MN,MNK07,0,540,1750,10,75,51,2,4,NA,NA,NA,2,1,1,1,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
917,1,MN,MNK08,0,540,2400,10,75,51,2,4,NA,NA,NA,2,1,1,1,0,0,NA,NA,0,0,0,1,0,0,NA,NA,3,80,80,5,40,NA
918,1,MN,MNK09,0,510,400,10,75,51,2,4,NA,NA,NA,2,1,1,1,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
919,1,MN,MNK10,0,510,850,10,75,51,2,4,NA,NA,NA,2,1,1,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
920,1,MN,MNK11,0,510,1350,10,75,51,2,4,NA,NA,NA,2,1,1,1,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
921,1,MN,MNT01,1,420,2600,10,75,54,4,16,NA,NA,0,2,0,1,1,1,0,NA,NA,0,0,3,2,0,1,NA,NA,3,80,80,5,40,NA
922,1,MN,MNT02,1,420,2000,10,75,54,4,16,NA,NA,0,2,0,1,1,1,0,NA,NA,5,0,2,2,0,2,NA,NA,3,80,80,5,40,NA
923,1,MN,MNT03,1,480,1500,10,75,54,4,16,NA,NA,NA,4,0,1,1,1,0,NA,NA,7,0,1,1,0,0,NA,NA,3,80,80,5,40,NA
924,1,MN,MNT04,1,420,2100,10,75,56,4,16,NA,NA,0,2,0,1,1,1,0,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
925,1,MN,MNT05,1,480,1200,10,65,56,4,16,NA,NA,0,2,0,1,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
926,1,MN,MNT06,1,480,4000,10,65,56,4,16,NA,NA,0,2,0,1,1,1,0,NA,NA,8,0,7,2,0,16,NA,NA,3,80,80,5,40,NA
927,1,MN,MNT07,1,480,5100,10,65,54,4,16,NA,NA,0,2,0,1,1,1,0,NA,NA,1,0,5,1,0,0,NA,NA,3,80,80,5,40,NA
928,1,MN,MNT08,1,480,2500,10,65,56,4,16,NA,NA,0,2,0,1,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
929,1,MN,MNT09,1,420,1500,10,75,54,4,16,NA,NA,0,2,0,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
930,1,MN,MNT10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
931,1,OK,OKK01,0,480,4400,10,68,54,2,4,NA,NA,NA,3,1,1,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
932,1,OK,OKK02,0,480,3900,10,68,54,2,4,NA,NA,NA,3,1,1,1,1,0,NA,NA,0,0,2,1,0,0,NA,NA,3,80,80,5,40,NA
933,1,OK,OKK03,0,400,3800,10,68,54,2,4,NA,NA,NA,3,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
934,1,OK,OKK04,0,500,9400,10,68,54,2,4,NA,NA,NA,3,1,1,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
935,1,OK,OKK05,0,500,3300,10,68,54,2,4,NA,NA,NA,3,1,1,1,1,0,NA,NA,4,0,1,1,0,0,NA,NA,3,80,80,5,40,NA
936,1,OK,OKK06,0,500,2600,10,68,54,2,4,NA,NA,NA,3,1,1,1,1,0,NA,NA,1,0,0,1,0,0,NA,NA,3,80,80,5,40,NA
937,1,OK,OKK07,0,500,3900,10,68,54,2,4,NA,NA,NA,3,1,1,1,1,0,NA,NA,0,0,1,1,0,0,NA,NA,3,80,80,5,40,NA
938,1,OK,OKK08,0,480,5000,10,68,54,2,4,NA,NA,NA,3,1,1,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
939,1,OK,OKK09,0,480,3400,10,68,54,2,4,NA,NA,NA,3,1,1,1,1,0,NA,NA,1,0,0,1,0,0,NA,NA,3,80,80,5,40,NA
940,1,OK,OKK10,0,500,5400,10,68,54,2,4,NA,NA,NA,3,1,1,1,1,0,NA,NA,0,0,0,1,0,0,NA,NA,3,80,80,5,40,NA
941,1,OK,OKT01,1,500,4000,10,73,56,3,9,NA,NA,0,2,0,0,0,0,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
942,1,OK,OKT02,1,500,2839,10,73,56,3,9,NA,NA,0,2,0,0,0,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
943,1,OK,OKT03,1,500,2808,10,73,56,3,9,NA,NA,0,2,0,0,0,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
944,1,OK,OKT04,1,500,3542,10,73,56,3,9,NA,NA,0,2,0,0,0,0,0,NA,NA,0,0,3,1,0,0,NA,NA,3,80,80,5,40,NA
945,1,OK,OKT05,1,500,1600,10,73,56,3,9,NA,NA,0,2,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
946,1,OK,OKT06,1,500,2200,10,73,56,3,9,NA,NA,0,2,0,0,0,1,0,NA,NA,4,0,3,1,0,0,NA,NA,3,80,80,5,40,NA
947,1,OK,OKT07,1,500,5987,10,73,56,3,9,NA,NA,0,2,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
948,1,OK,OKT08,1,500,5352,10,73,56,3,9,NA,NA,0,2,0,0,0,1,0,NA,NA,1,0,4,1,0,0,NA,NA,3,80,80,5,40,NA
949,1,OK,OKT09,1,500,3918,10,73,56,3,9,NA,NA,0,2,0,0,0,1,0,NA,NA,0,0,4,1,0,0,NA,NA,3,80,80,5,40,NA
950,1,OK,OKT10,1,500,3776,10,73,56,3,9,NA,NA,0,2,0,0,0,1,0,NA,NA,1,0,0,1,0,0,NA,NA,3,80,80,5,40,NA
951,2,IT,ITK01,0,360,550,10,70,39,3,9,NA,NA,0,3,0,1,1,1,0,NA,NA,5,0,0,1,0,0,NA,NA,3,80,80,5,80,NA
952,2,IT,ITK02,0,360,1700,10,70,39,3,9,NA,NA,0,3,0,1,1,1,0,NA,NA,4,0,0,1,0,0,NA,NA,3,80,80,5,80,NA
953,2,IT,ITK03,0,360,1400,10,70,39,3,9,NA,NA,0,3,0,1,1,1,0,NA,NA,1,0,4,1,0,0,NA,NA,3,80,80,5,80,NA
954,2,IT,ITK04,0,360,1700,10,70,39,3,9,NA,NA,0,3,0,1,1,1,0,NA,NA,4,0,2,1,0,0,NA,NA,3,80,80,5,80,NA
955,2,IT,ITK05,0,360,2000,10,70,39,3,9,NA,NA,0,3,0,1,1,1,0,NA,NA,NA,NA,4,1,0,0,18,0,3,NA,NA,5,80,10
956,2,IT,ITK11,0,360,1000,10,70,39,3,9,NA,NA,NA,3,0,1,1,1,0,NA,NA,NA,NA,7,1,0,0,NA,NA,3,NA,NA,5,80,NA
957,2,IT,ITK12,0,360,1500,10,70,39,3,9,NA,NA,NA,3,0,1,1,1,0,NA,NA,NA,NA,0,1,0,0,41,0,3,NA,NA,5,80,10
958,2,IT,ITK13,0,360,1400,10,70,39,3,9,NA,NA,NA,3,0,1,1,1,0,NA,NA,NA,NA,5,1,0,0,NA,NA,3,NA,NA,5,80,NA
959,2,IT,ITK14,0,360,1400,10,70,39,3,9,NA,NA,NA,3,0,1,1,1,0,NA,NA,3,0,0,1,0,0,NA,NA,3,80,80,5,80,NA
960,2,IT,ITK15,0,360,1400,10,70,39,3,9,NA,NA,0,3,0,1,1,1,0,NA,NA,NA,NA,4,1,0,0,NA,NA,3,NA,NA,5,80,NA
961,2,IT,ITT02,1,360,6000,10,70,49,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,5,0,0,1,0,0,NA,NA,3,80,80,5,80,NA
962,2,IT,ITT03,1,360,9000,10,70,49,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,NA,NA,3,1,0,0,NA,NA,3,NA,NA,5,80,NA
963,2,IT,ITT04,1,350,2100,10,70,49,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,5,0,0,1,0,0,NA,NA,3,20,80,5,80,NA
964,2,IT,ITT05,1,350,2400,10,70,49,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,7,0,1,1,0,0,0,0,3,80,80,5,80,10
965,2,IT,ITT10,1,350,10000,10,70,49,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,6,0,0,1,0,0,0,0,3,80,80,5,80,10
966,2,IT,ITT11,1,330,6500,10,70,49,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,3,0,3,1,0,0,NA,NA,3,80,80,5,80,NA
967,2,IT,ITT12,1,330,4000,10,70,49,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,NA,NA,3,NA,NA,5,80,NA
968,2,IT,ITT13,1,330,4900,10,70,49,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,9,0,0,1,0,0,NA,NA,3,80,80,5,80,NA
